100,64.000000
3430,42.000000
6760,34.000000
10090,32.000000
13420,36.000000
16750,40.000000
20080,48.000000
23410,40.000000
26740,38.000000
30070,48.000000
33400,40.000000
36730,34.000000
40060,34.000000
43390,36.000000
46720,34.000000
50050,36.000000
53380,40.000000
56710,30.000000
60040,34.000000
63370,40.000000
66700,34.000000
70030,38.000000
73360,32.000000
76690,32.000000
80020,36.000000
83350,38.000000
86680,36.000000
90010,38.000000
93340,40.000000
96670,42.000000
