8,240.000000
10,420.000000
12,230.000000
14,270.000000
16,320.000000
18,410.000000
20,260.000000
22,1750.000000
24,1400.000000
26,1580.000000
28,980.000000
30,1260.000000
32,1270.000000
34,690.000000
36,1560.000000
38,1640.000000
40,900.000000
42,1280.000000
44,1820.000000
46,1610.000000
48,1750.000000
