100,46.000000
3430,38.000000
6760,34.000000
10090,34.000000
13420,30.000000
16750,38.000000
20080,38.000000
23410,36.000000
26740,40.000000
30070,38.000000
33400,42.000000
36730,40.000000
40060,40.000000
43390,32.000000
46720,36.000000
50050,36.000000
53380,38.000000
56710,36.000000
60040,34.000000
63370,40.000000
66700,38.000000
70030,30.000000
73360,36.000000
76690,32.000000
80020,32.000000
83350,32.000000
86680,40.000000
90010,36.000000
93340,30.000000
96670,38.000000
