100,66.000000
3430,160.000000
6760,38.000000
10090,38.000000
13420,44.000000
16750,36.000000
20080,36.000000
23410,40.000000
26740,50.000000
30070,46.000000
33400,46.000000
36730,46.000000
40060,36.000000
43390,42.000000
46720,248.000000
50050,42.000000
53380,40.000000
56710,38.000000
60040,44.000000
63370,40.000000
66700,36.000000
70030,46.000000
73360,46.000000
76690,44.000000
80020,44.000000
83350,38.000000
86680,34.000000
90010,48.000000
93340,32.000000
96670,40.000000
