8,160.000000
10,880.000000
12,910.000000
14,590.000000
16,940.000000
18,1080.000000
20,990.000000
22,1290.000000
24,790.000000
26,870.000000
28,910.000000
30,1030.000000
32,1840.000000
34,690.000000
36,1500.000000
38,860.000000
40,880.000000
42,1580.000000
44,2170.000000
46,1050.000000
48,3260.000000
